Longitude,Latitude
71.2,16.10000000000001
71.6,13.925
71.91999999999999,13.460000000000003
72.13333333333333,12.433333333333335
72.3142857142857,11.671428571428574
72.62857142857142,10.242857142857146
72.97142857142856,9.114285714285717
73.2,8.071428571428575
73.45714285714287,7.028571428571433
73.54285714285716,5.928571428571432
73.64285714285714,5.428571428571433
73.71428571428571,4.928571428571432
73.8,4.55714285714286
73.85714285714286,3.9000000000000026
74.3,2.8857142857142883
74.71428571428571,1.3285714285714312
75.10000000000001,-0.028571428571425934
75.47142857142856,-1.3999999999999975
75.85714285714286,-2.757142857142855
76.22857142857143,-4.1285714285714255
76.61428571428573,-5.199999999999997
76.61428571428571,-5.899999999999997
76.62857142857142,-6.042857142857139
76.67142857142858,-6.171428571428569
76.72857142857143,-6.285714285714283
76.77142857142857,-6.414285714285711
76.82857142857142,-6.528571428571426
76.87142857142858,-6.642857142857141
76.92857142857143,-6.7571428571428545
76.97142857142858,-6.871428571428568
77.02857142857144,-6.985714285714282
77.07142857142857,-7.114285714285712
77.12857142857142,-7.228571428571426
77.17142857142858,-7.34285714285714
77.22857142857143,-7.457142857142854
77.27142857142857,-7.5714285714285685
77.32857142857142,-7.685714285714283
77.37142857142858,-7.799999999999997
77.4,-7.849999999999997
77.42,-7.899999999999997
77.45,-7.9499999999999975
77.5,-8.099999999999994
