Longitude,Latitude
71.6,18.5
67.375,13.275000000000002
67.08,12.640000000000004
66.76666666666667,12.100000000000003
66.54285714285713,11.700000000000003
65.58571428571429,10.342857142857145
65.42857142857143,9.771428571428574
65.15714285714286,9.371428571428575
64.9,8.95714285714286
64.62857142857145,8.628571428571432
64.45714285714287,8.314285714285717
63.699999999999996,7.4285714285714315
62.98571428571428,6.571428571428575
61.55714285714286,5.014285714285717
60.24285714285713,3.285714285714287
58.9,1.557142857142858
57.57142857142857,-0.25714285714285573
56.5,-1.499999999999999
55.82000000000001,-2.419999999999999
54.8,-3.7749999999999986
54.7,-4.899999999999999
